state,regional_division,population,article_title,revision_id,article_quality
Vermont,New England,647064.0,"Richmond, Vermont",1166229863.0,C
Vermont,New England,647064.0,"Ripton, Vermont",1178648722.0,C
Vermont,New England,647064.0,"Rochester, Vermont",1145141597.0,C
Vermont,New England,647064.0,"Rockingham, Vermont",1166230117.0,GA
Vermont,New England,647064.0,"Roxbury, Vermont",1166230351.0,GA
Vermont,New England,647064.0,"Royalton, Vermont",1166230372.0,C
Vermont,New England,647064.0,"Rupert, Vermont",1141163803.0,GA
Vermont,New England,647064.0,"Rutland (town), Vermont",1166230529.0,C
Vermont,New England,647064.0,"Ryegate, Vermont",1166230544.0,C
Vermont,New England,647064.0,"Salisbury, Vermont",1166230603.0,C
Vermont,New England,647064.0,"Sandgate, Vermont",1166230668.0,Start
Vermont,New England,647064.0,"Searsburg, Vermont",1166230901.0,C
Vermont,New England,647064.0,"Shaftsbury, Vermont",1170879689.0,C
Vermont,New England,647064.0,"Sharon, Vermont",1166231113.0,C
Vermont,New England,647064.0,"Sheffield, Vermont",1166231151.0,C
Vermont,New England,647064.0,"Shelburne, Vermont",1166231164.0,C
Vermont,New England,647064.0,"Sheldon, Vermont",1166231174.0,GA
Vermont,New England,647064.0,"Shoreham, Vermont",1174806607.0,C
Vermont,New England,647064.0,"Shrewsbury, Vermont",1177472603.0,C
Vermont,New England,647064.0,"Somerset, Vermont",1166231521.0,Start
Vermont,New England,647064.0,"South Hero, Vermont",1174674499.0,C
Vermont,New England,647064.0,"Springfield, Vermont",1179043455.0,C
Vermont,New England,647064.0,"St. Albans (town), Vermont",1166330105.0,GA
Vermont,New England,647064.0,"St. George, Vermont",1166330149.0,Start
Vermont,New England,647064.0,"St. Johnsbury, Vermont",1167995579.0,GA
Vermont,New England,647064.0,"Stamford, Vermont",1172167882.0,C
Vermont,New England,647064.0,"Stannard, Vermont",1166330302.0,GA
Vermont,New England,647064.0,"Starksboro, Vermont",1166330381.0,C
Vermont,New England,647064.0,"Stockbridge, Vermont",1166330508.0,C
Vermont,New England,647064.0,"Stowe, Vermont",1172233077.0,C
Vermont,New England,647064.0,"Strafford, Vermont",1177718383.0,C
Vermont,New England,647064.0,"Stratton, Vermont",1166330663.0,C
Vermont,New England,647064.0,"Sudbury, Vermont",1166330726.0,Start
Vermont,New England,647064.0,"Sunderland, Vermont",1166330870.0,C
Vermont,New England,647064.0,"Sutton, Vermont",1166330942.0,GA
Vermont,New England,647064.0,"Swanton (town), Vermont",1175970216.0,GA
Vermont,New England,647064.0,"Thetford, Vermont",1166331274.0,C
Vermont,New England,647064.0,"Tinmouth, Vermont",1166331403.0,GA
Vermont,New England,647064.0,"Topsham, Vermont",1167995842.0,C
Vermont,New England,647064.0,"Townshend, Vermont",1168927911.0,C
Vermont,New England,647064.0,"Troy, Vermont",1166331680.0,C
Vermont,New England,647064.0,"Tunbridge, Vermont",1083977486.0,C
Vermont,New England,647064.0,"Underhill, Vermont",1166331845.0,GA
Vermont,New England,647064.0,"Vernon, Vermont",1174179387.0,GA
Vermont,New England,647064.0,"Vershire, Vermont",1166332158.0,C
Vermont,New England,647064.0,"Victory, Vermont",1166332184.0,C
Vermont,New England,647064.0,"Waitsfield, Vermont",1166332334.0,C
Vermont,New England,647064.0,"Walden, Vermont",1166332361.0,C
Vermont,New England,647064.0,"Wallingford, Vermont",1166332443.0,Start
Vermont,New England,647064.0,"Waltham, Vermont",1166332502.0,Start
Vermont,New England,647064.0,"Wardsboro, Vermont",1166332553.0,C
Vermont,New England,647064.0,"Warner's Grant, Vermont",1092261525.0,Start
Vermont,New England,647064.0,"Warren, Vermont",1166332612.0,C
Vermont,New England,647064.0,"Warren's Gore, Vermont",1169467430.0,C
Vermont,New England,647064.0,"Washington, Vermont",1166332722.0,GA
Vermont,New England,647064.0,"Waterbury, Vermont",1178156321.0,C
Vermont,New England,647064.0,"Waterford, Vermont",1166332746.0,C
Vermont,New England,647064.0,"Waterville, Vermont",1169198965.0,C
Vermont,New England,647064.0,"Weathersfield, Vermont",1177827159.0,C
Vermont,New England,647064.0,"Wells, Vermont",1177291741.0,C
Vermont,New England,647064.0,"West Fairlee, Vermont",1166333078.0,C
Vermont,New England,647064.0,"West Haven, Vermont",1166333109.0,Start
Vermont,New England,647064.0,"West Rutland, Vermont",1166333180.0,C
Vermont,New England,647064.0,"West Windsor, Vermont",1166333221.0,C
Vermont,New England,647064.0,"Westfield, Vermont",1166333263.0,C
Vermont,New England,647064.0,"Westford, Vermont",1166333273.0,GA
Vermont,New England,647064.0,"Westminster, Vermont",33806720.0,Stub
Vermont,New England,647064.0,"Westmore, Vermont",1166333304.0,C
Vermont,New England,647064.0,"Weston, Vermont",1166333344.0,C
Vermont,New England,647064.0,"Weybridge, Vermont",1166333405.0,Start
Vermont,New England,647064.0,"Wheelock, Vermont",1166333448.0,C
Vermont,New England,647064.0,"Whiting, Vermont",1166333610.0,Start
Vermont,New England,647064.0,"Whitingham, Vermont",1173514767.0,C
Vermont,New England,647064.0,"Williamstown, Vermont",1166333713.0,C
Vermont,New England,647064.0,"Williston, Vermont",1175272555.0,GA
Vermont,New England,647064.0,"Wilmington, Vermont",1166333805.0,C
Vermont,New England,647064.0,"Windham, Vermont",1166333919.0,C
Vermont,New England,647064.0,"Windsor, Vermont",1179233185.0,C
Vermont,New England,647064.0,"Winhall, Vermont",1166334096.0,C
Vermont,New England,647064.0,"Wolcott, Vermont",1166334194.0,C
Vermont,New England,647064.0,"Woodbury, Vermont",1166334261.0,C
Vermont,New England,647064.0,"Woodford, Vermont",1166334265.0,C
Vermont,New England,647064.0,"Woodstock, Vermont",1170649118.0,B
Vermont,New England,647064.0,"Worcester, Vermont",1166334421.0,C
Vermont,New England,647064.0,"Middlebury (village), Vermont",812744025.0,Stub
Vermont,New England,647064.0,"Montpelier, Vermont",1180298849.0,GA
Vermont,New England,647064.0,"Brattleboro (village), Vermont",171039004.0,Stub
Vermont,New England,647064.0,"Windsor (village), Vermont",171039073.0,Stub
Vermont,New England,647064.0,"Bellows Falls (village), Vermont",171008133.0,Stub
Vermont,New England,647064.0,"Woodstock (village), Vermont",1167844145.0,C
Vermont,New England,647064.0,"Rutland (city), Vermont",1179519482.0,C
Vermont,New England,647064.0,"Castleton (village), Vermont",1050605171.0,Stub
Vermont,New England,647064.0,"Bennington (village), Vermont",932208680.0,Stub
Vermont,New England,647064.0,"St. Johnsbury (village), Vermont",646137626.0,Stub
Vermont,New England,647064.0,"Northfield (village), Vermont",1167411562.0,Start
Vermont,New England,647064.0,"Wilmington (village), Vermont",171039307.0,Stub
Vermont,New England,647064.0,"St. Albans (city), Vermont",1178158323.0,C
Vermont,New England,647064.0,"Newport (city), Vermont",1178403216.0,GA
Vermont,New England,647064.0,"Fair Haven (village), Vermont",171039379.0,Stub
Vermont,New England,647064.0,"Cabot (village), Vermont",1050922244.0,Stub
Vermont,New England,647064.0,"North Bennington, Vermont",1167410474.0,C
Vermont,New England,647064.0,"Winooski, Vermont",1165908089.0,C
Vermont,New England,647064.0,"Ludlow (village), Vermont",1167323476.0,GA
Vermont,New England,647064.0,"Springfield (village), Vermont",171039544.0,Stub
Vermont,New England,647064.0,"Plainfield (village), Vermont",171039476.0,Stub
Vermont,New England,647064.0,"Benson (village), Vermont",260004575.0,Stub
Vermont,New England,647064.0,"Barton (village), Vermont",1166534270.0,GA
Vermont,New England,647064.0,"North Troy (village), Vermont",171005410.0,Stub
Vermont,New England,647064.0,"Richford (village), Vermont",171039664.0,Stub
Vermont,New England,647064.0,"Orleans (village), Vermont",170998689.0,Stub
Vermont,New England,647064.0,"Randolph (village), Vermont",171039600.0,Stub
Vermont,New England,647064.0,"Lyndonville (village), Vermont",171005498.0,Stub
Vermont,New England,647064.0,"Waterbury (village), Vermont",1050921103.0,Stub
Vermont,New England,647064.0,"Proctor (village), Vermont",171039918.0,Stub
Vermont,New England,647064.0,"Barre (city), Vermont",1166160183.0,GA
Vermont,New England,647064.0,"Enosburg Falls (village), Vermont",171008212.0,Stub
Vermont,New England,647064.0,"Bristol (village), Vermont",676871046.0,Stub
Vermont,New England,647064.0,"Brandon (village), Vermont",301903137.0,Stub
Vermont,New England,647064.0,"Wells River (village), Vermont",170998760.0,Stub
Vermont,New England,647064.0,"Swanton (village), Vermont",1167680211.0,C
Vermont,New England,647064.0,"Bradford (village), Vermont",418981500.0,Stub
Vermont,New England,647064.0,"Morrisville (village), Vermont",171005548.0,Stub
Vermont,New England,647064.0,"Hardwick (village), Vermont",171039985.0,Stub
Vermont,New England,647064.0,"Readsboro (village), Vermont",646137647.0,Stub
Vermont,New England,647064.0,"Essex Junction (village), Vermont",171008448.0,Stub
Vermont,New England,647064.0,"Johnson (village), Vermont",1167180588.0,Start
Vermont,New England,647064.0,"West Derby (village), Vermont",1155706628.0,Stub
Vermont,New England,647064.0,"Hyde Park (village), Vermont",1167176686.0,Start
Vermont,New England,647064.0,"Stowe (village), Vermont",171040177.0,Stub
Vermont,New England,647064.0,"Lyndon Center (village), Vermont",171040242.0,Stub
Vermont,New England,647064.0,"Jeffersonville (village), Vermont",171005617.0,Stub
Vermont,New England,647064.0,"Newbury (village), Vermont",1167396399.0,C
Vermont,New England,647064.0,"Derby Center (village), Vermont",171008268.0,Stub
Vermont,New England,647064.0,"Derby Line (village), Vermont",171008394.0,Stub
Vermont,New England,647064.0,"Lyndon (village), Vermont",1048383733.0,Stub
Vermont,New England,647064.0,"Island Pond, Vermont",1179521620.0,C
Vermont,New England,647064.0,"Milton (village), Vermont",813664829.0,Stub
Vermont,New England,647064.0,"Manchester (village), Vermont",1167333879.0,C
Vermont,New England,647064.0,"Old Bennington (village), Vermont",170998846.0,Stub
Vermont,New England,647064.0,"Richmond (village), Vermont",171045504.0,Stub
Vermont,New England,647064.0,"West Burke (village), Vermont",170998901.0,Stub
Vermont,New England,647064.0,"Chester (village), Vermont",171045793.0,Stub
Vermont,New England,647064.0,"Concord (village), Vermont",171045657.0,Stub
Vermont,New England,647064.0,"Cambridge (village), Vermont",1166689387.0,Start
Vermont,New England,647064.0,"Glover (village), Vermont",171045721.0,Stub
Vermont,New England,647064.0,"Jacksonville (village), Vermont",171005700.0,Stub
Vermont,New England,647064.0,"Poultney (village), Vermont",1167499456.0,Start
Vermont,New England,647064.0,"Saxtons River (village), Vermont",170998967.0,Stub
Vermont,New England,647064.0,"Groton (village), Vermont",171005768.0,Stub
Vermont,New England,647064.0,"Newfane (village), Vermont",1167396480.0,C
Vermont,New England,647064.0,"Proctorsville (village), Vermont",171045928.0,Stub
Vermont,New England,647064.0,"Westminster (village), Vermont",1167840455.0,C
Vermont,New England,647064.0,"Newport Center (village), Vermont",1155697587.0,Stub
Vermont,New England,647064.0,"South Ryegate (village), Vermont",170999963.0,Stub
Vermont,New England,647064.0,"West Glover (village), Vermont",171046064.0,Stub
Vermont,New England,647064.0,"Marshfield (village), Vermont",1167335605.0,Start
Vermont,New England,647064.0,"Pittsford (village), Vermont",171046132.0,Stub
Vermont,New England,647064.0,"Albany (village), Vermont",1166384236.0,Start
Vermont,New England,647064.0,"South Shaftsbury (village), Vermont",702942555.0,Stub
Vermont,New England,647064.0,"Alburgh (village), Vermont",1166384402.0,C
Vermont,New England,647064.0,"Townshend (village), Vermont",170999085.0,Stub
Vermont,New England,647064.0,"West Barnet (village), Vermont",171048999.0,Stub
Vermont,New England,647064.0,"North Westminster (village), Vermont",170999154.0,Stub
Vermont,New England,647064.0,"Perkinsville (village), Vermont",170999225.0,Stub
Vermont,New England,647064.0,"Jericho (village), Vermont",1167180045.0,Start
Vermont,New England,647064.0,"Essex Center (village), Vermont",171046205.0,Stub
Virginia,South Atlantic,8683619.0,"Accomack County, Virginia",1177127699.0,C
Virginia,South Atlantic,8683619.0,"Albemarle County, Virginia",1174935575.0,GA
Virginia,South Atlantic,8683619.0,"Alleghany County, Virginia",1177381277.0,C
Virginia,South Atlantic,8683619.0,"Amelia County, Virginia",1176261398.0,C
Virginia,South Atlantic,8683619.0,"Amherst County, Virginia",1172759600.0,C
Virginia,South Atlantic,8683619.0,"Appomattox County, Virginia",1173914155.0,C
Virginia,South Atlantic,8683619.0,"Arlington County, Virginia",1180408287.0,B
Virginia,South Atlantic,8683619.0,"Augusta County, Virginia",1179806976.0,C
Virginia,South Atlantic,8683619.0,"Bath County, Virginia",1179190289.0,C
Virginia,South Atlantic,8683619.0,"Bedford County, Virginia",1175701448.0,C
Virginia,South Atlantic,8683619.0,"Bland County, Virginia",1172622410.0,C
Virginia,South Atlantic,8683619.0,"Botetourt County, Virginia",1178411699.0,C
Virginia,South Atlantic,8683619.0,"Brunswick County, Virginia",1173345759.0,C
Virginia,South Atlantic,8683619.0,"Buchanan County, Virginia",1161252887.0,C
Virginia,South Atlantic,8683619.0,"Buckingham County, Virginia",1179396671.0,C
Virginia,South Atlantic,8683619.0,"Campbell County, Virginia",1177668957.0,C
Virginia,South Atlantic,8683619.0,"Caroline County, Virginia",1175705267.0,B
Virginia,South Atlantic,8683619.0,"Carroll County, Virginia",1159576648.0,C
Virginia,South Atlantic,8683619.0,"Charles City County, Virginia",1176143424.0,C
Virginia,South Atlantic,8683619.0,"Charlotte County, Virginia",1175706369.0,C
Virginia,South Atlantic,8683619.0,"Chesterfield County, Virginia",1166068523.0,B
Virginia,South Atlantic,8683619.0,"Clarke County, Virginia",1159576984.0,C
Virginia,South Atlantic,8683619.0,"Craig County, Virginia",1172873564.0,C
Virginia,South Atlantic,8683619.0,"Culpeper County, Virginia",1180125397.0,C
Virginia,South Atlantic,8683619.0,"Cumberland County, Virginia",1175706773.0,C
Virginia,South Atlantic,8683619.0,"Dickenson County, Virginia",1159577209.0,C
Virginia,South Atlantic,8683619.0,"Dinwiddie County, Virginia",1179891099.0,C
Virginia,South Atlantic,8683619.0,"Essex County, Virginia",1175711008.0,C
Virginia,South Atlantic,8683619.0,"Fairfax County, Virginia",1179705918.0,B
Virginia,South Atlantic,8683619.0,"Fauquier County, Virginia",1177286317.0,C
Virginia,South Atlantic,8683619.0,"Floyd County, Virginia",1175731895.0,C
Virginia,South Atlantic,8683619.0,"Fluvanna County, Virginia",1177061279.0,C
Virginia,South Atlantic,8683619.0,"Franklin County, Virginia",1178238427.0,C
Virginia,South Atlantic,8683619.0,"Frederick County, Virginia",1174839386.0,C
Virginia,South Atlantic,8683619.0,"Giles County, Virginia",1163056257.0,C
Virginia,South Atlantic,8683619.0,"Gloucester County, Virginia",1179710658.0,B
Virginia,South Atlantic,8683619.0,"Goochland County, Virginia",1173720612.0,B
Virginia,South Atlantic,8683619.0,"Grayson County, Virginia",1168636825.0,C
Virginia,South Atlantic,8683619.0,"Greene County, Virginia",1176840755.0,C
Virginia,South Atlantic,8683619.0,"Greensville County, Virginia",1180298399.0,C
Virginia,South Atlantic,8683619.0,"Halifax County, Virginia",1166092103.0,C
Virginia,South Atlantic,8683619.0,"Hanover County, Virginia",1172882656.0,C
Virginia,South Atlantic,8683619.0,"Henrico County, Virginia",1178174208.0,B
Virginia,South Atlantic,8683619.0,"Henry County, Virginia",1174411303.0,C
Virginia,South Atlantic,8683619.0,"Highland County, Virginia",1179512268.0,GA
Virginia,South Atlantic,8683619.0,"Isle of Wight County, Virginia",1172934669.0,C
Virginia,South Atlantic,8683619.0,"James City County, Virginia",1176008529.0,B
Virginia,South Atlantic,8683619.0,"King and Queen County, Virginia",1176205466.0,C
Virginia,South Atlantic,8683619.0,"King George County, Virginia",1177803019.0,C
Virginia,South Atlantic,8683619.0,"King William County, Virginia",1171044243.0,C
Virginia,South Atlantic,8683619.0,"Lancaster County, Virginia",1175410763.0,C
Virginia,South Atlantic,8683619.0,"Lee County, Virginia",1178691008.0,C
Virginia,South Atlantic,8683619.0,"Loudoun County, Virginia",1176589473.0,C
Virginia,South Atlantic,8683619.0,"Louisa County, Virginia",1172752518.0,C
Virginia,South Atlantic,8683619.0,"Lunenburg County, Virginia",1159606947.0,C
Virginia,South Atlantic,8683619.0,"Madison County, Virginia",1159607022.0,C
Virginia,South Atlantic,8683619.0,"Mathews County, Virginia",1159686921.0,GA
Virginia,South Atlantic,8683619.0,"Mecklenburg County, Virginia",1159687045.0,C
Virginia,South Atlantic,8683619.0,"Middlesex County, Virginia",1177439291.0,C
Virginia,South Atlantic,8683619.0,"Montgomery County, Virginia",1152594631.0,C
Virginia,South Atlantic,8683619.0,"Nelson County, Virginia",1178415845.0,C
Virginia,South Atlantic,8683619.0,"New Kent County, Virginia",1171659522.0,C
Virginia,South Atlantic,8683619.0,"Northampton County, Virginia",1166671671.0,C
Virginia,South Atlantic,8683619.0,"Northumberland County, Virginia",1172345198.0,C
Virginia,South Atlantic,8683619.0,"Nottoway County, Virginia",1160205180.0,C
Virginia,South Atlantic,8683619.0,"Orange County, Virginia",1171107080.0,B
Virginia,South Atlantic,8683619.0,"Page County, Virginia",1172540443.0,C
Virginia,South Atlantic,8683619.0,"Patrick County, Virginia",1172200578.0,C
Virginia,South Atlantic,8683619.0,"Pittsylvania County, Virginia",1170250578.0,C
Virginia,South Atlantic,8683619.0,"Powhatan County, Virginia",1159751766.0,GA
Virginia,South Atlantic,8683619.0,"Prince Edward County, Virginia",1173346044.0,C
Virginia,South Atlantic,8683619.0,"Prince George County, Virginia",1173169934.0,C
Virginia,South Atlantic,8683619.0,"Prince William County, Virginia",1176303629.0,C
Virginia,South Atlantic,8683619.0,"Pulaski County, Virginia",1159752330.0,C
Virginia,South Atlantic,8683619.0,"Rappahannock County, Virginia",1180119731.0,B
Virginia,South Atlantic,8683619.0,"Richmond County, Virginia",1166940769.0,C
Virginia,South Atlantic,8683619.0,"Roanoke County, Virginia",1175386938.0,C
Virginia,South Atlantic,8683619.0,"Rockbridge County, Virginia",1168629971.0,C
Virginia,South Atlantic,8683619.0,"Rockingham County, Virginia",1172930083.0,C
Virginia,South Atlantic,8683619.0,"Russell County, Virginia",1159752983.0,C
Virginia,South Atlantic,8683619.0,"Scott County, Virginia",1172621888.0,C
Virginia,South Atlantic,8683619.0,"Shenandoah County, Virginia",1174079675.0,C
Virginia,South Atlantic,8683619.0,"Smyth County, Virginia",1179713060.0,C
Virginia,South Atlantic,8683619.0,"Southampton County, Virginia",1153510493.0,C
Virginia,South Atlantic,8683619.0,"Spotsylvania County, Virginia",1177202263.0,C
Virginia,South Atlantic,8683619.0,"Stafford County, Virginia",1175370881.0,C
Virginia,South Atlantic,8683619.0,"Surry County, Virginia",1174236915.0,C
Virginia,South Atlantic,8683619.0,"Sussex County, Virginia",1177426495.0,C
Virginia,South Atlantic,8683619.0,"Tazewell County, Virginia",1172617911.0,C
Virginia,South Atlantic,8683619.0,"Warren County, Virginia",1173161788.0,C
Virginia,South Atlantic,8683619.0,"Washington County, Virginia",1175561145.0,C
Virginia,South Atlantic,8683619.0,"Westmoreland County, Virginia",1179981187.0,C
Virginia,South Atlantic,8683619.0,"Wise County, Virginia",1178752866.0,C
Virginia,South Atlantic,8683619.0,"Wythe County, Virginia",1169693796.0,C
Virginia,South Atlantic,8683619.0,"York County, Virginia",1176624311.0,C
Virginia,South Atlantic,8683619.0,"Alexandria, Virginia",1180367758.0,B
Virginia,South Atlantic,8683619.0,"Bristol, Virginia",1172656361.0,B
Virginia,South Atlantic,8683619.0,"Buena Vista, Virginia",1177346134.0,C
Virginia,South Atlantic,8683619.0,"Charlottesville, Virginia",1179344628.0,GA
Virginia,South Atlantic,8683619.0,"Chesapeake, Virginia",1177498283.0,B
Virginia,South Atlantic,8683619.0,"Colonial Heights, Virginia",1169222060.0,B
Virginia,South Atlantic,8683619.0,"Covington, Virginia",1169330302.0,GA
Virginia,South Atlantic,8683619.0,"Danville, Virginia",1176688108.0,GA
Virginia,South Atlantic,8683619.0,"Emporia, Virginia",1174387012.0,GA
Virginia,South Atlantic,8683619.0,"Fairfax, Virginia",1175067625.0,GA
Virginia,South Atlantic,8683619.0,"Falls Church, Virginia",1177312743.0,C
Virginia,South Atlantic,8683619.0,"Franklin, Virginia",1170363182.0,GA
Virginia,South Atlantic,8683619.0,"Fredericksburg, Virginia",1178256264.0,C
Virginia,South Atlantic,8683619.0,"Galax, Virginia",1173219237.0,GA
Virginia,South Atlantic,8683619.0,"Hampton, Virginia",1178925952.0,B
Virginia,South Atlantic,8683619.0,"Harrisonburg, Virginia",1178248304.0,GA
Virginia,South Atlantic,8683619.0,"Hopewell, Virginia",1173345591.0,C
Virginia,South Atlantic,8683619.0,"Lexington, Virginia",1176128309.0,C
Virginia,South Atlantic,8683619.0,"Lynchburg, Virginia",1180195119.0,B
Virginia,South Atlantic,8683619.0,"Manassas, Virginia",1178149428.0,GA
Virginia,South Atlantic,8683619.0,"Manassas Park, Virginia",1177308264.0,C
Virginia,South Atlantic,8683619.0,"Martinsville, Virginia",1179945503.0,GA
Virginia,South Atlantic,8683619.0,"Newport News, Virginia",1177933906.0,B
Virginia,South Atlantic,8683619.0,"Norfolk, Virginia",1180350896.0,B
Virginia,South Atlantic,8683619.0,"Norton, Virginia",1160458417.0,C
Virginia,South Atlantic,8683619.0,"Petersburg, Virginia",1177840438.0,C
Virginia,South Atlantic,8683619.0,,,
Virginia,South Atlantic,8683619.0,"Portsmouth, Virginia",1179580801.0,B
Virginia,South Atlantic,8683619.0,"Radford, Virginia",1174929714.0,GA
Virginia,South Atlantic,8683619.0,"Richmond, Virginia",1180350446.0,B
Virginia,South Atlantic,8683619.0,"Roanoke, Virginia",1179983043.0,FA
Virginia,South Atlantic,8683619.0,"Salem, Virginia",1173991892.0,GA
Virginia,South Atlantic,8683619.0,"Staunton, Virginia",1177187603.0,B
Virginia,South Atlantic,8683619.0,"Suffolk, Virginia",1180409289.0,C
Virginia,South Atlantic,8683619.0,"Virginia Beach, Virginia",1179974819.0,GA
Virginia,South Atlantic,8683619.0,"Waynesboro, Virginia",1167253545.0,C
Virginia,South Atlantic,8683619.0,"Williamsburg, Virginia",1179596070.0,C
Virginia,South Atlantic,8683619.0,"Winchester, Virginia",1179433809.0,B
Virginia,South Atlantic,8683619.0,"Accomack County, Virginia",1177127699.0,C
Virginia,South Atlantic,8683619.0,"Albemarle County, Virginia",1174935575.0,GA
Virginia,South Atlantic,8683619.0,"Alleghany County, Virginia",1177381277.0,C
Virginia,South Atlantic,8683619.0,"Amelia County, Virginia",1176261398.0,C
Virginia,South Atlantic,8683619.0,"Amherst County, Virginia",1172759600.0,C
Virginia,South Atlantic,8683619.0,"Appomattox County, Virginia",1173914155.0,C
Virginia,South Atlantic,8683619.0,"Arlington County, Virginia",1180408287.0,B
Virginia,South Atlantic,8683619.0,"Augusta County, Virginia",1179806976.0,C
Virginia,South Atlantic,8683619.0,"Bath County, Virginia",1179190289.0,C
Virginia,South Atlantic,8683619.0,"Bedford County, Virginia",1175701448.0,C
Virginia,South Atlantic,8683619.0,"Bland County, Virginia",1172622410.0,C
Virginia,South Atlantic,8683619.0,"Botetourt County, Virginia",1178411699.0,C
Virginia,South Atlantic,8683619.0,"Brunswick County, Virginia",1173345759.0,C
Virginia,South Atlantic,8683619.0,"Buchanan County, Virginia",1161252887.0,C
Virginia,South Atlantic,8683619.0,"Buckingham County, Virginia",1179396671.0,C
Virginia,South Atlantic,8683619.0,"Campbell County, Virginia",1177668957.0,C
Virginia,South Atlantic,8683619.0,"Caroline County, Virginia",1175705267.0,B
Virginia,South Atlantic,8683619.0,"Carroll County, Virginia",1159576648.0,C
Virginia,South Atlantic,8683619.0,"Charles City County, Virginia",1176143424.0,C
Virginia,South Atlantic,8683619.0,"Charlotte County, Virginia",1175706369.0,C
Virginia,South Atlantic,8683619.0,"Chesterfield County, Virginia",1166068523.0,B
Virginia,South Atlantic,8683619.0,"Clarke County, Virginia",1159576984.0,C
Virginia,South Atlantic,8683619.0,"Craig County, Virginia",1172873564.0,C
Virginia,South Atlantic,8683619.0,"Culpeper County, Virginia",1180125397.0,C
Virginia,South Atlantic,8683619.0,"Cumberland County, Virginia",1175706773.0,C
Virginia,South Atlantic,8683619.0,"Dickenson County, Virginia",1159577209.0,C
Virginia,South Atlantic,8683619.0,"Dinwiddie County, Virginia",1179891099.0,C
Virginia,South Atlantic,8683619.0,"Essex County, Virginia",1175711008.0,C
Virginia,South Atlantic,8683619.0,"Fairfax County, Virginia",1179705918.0,B
Virginia,South Atlantic,8683619.0,"Fauquier County, Virginia",1177286317.0,C
Virginia,South Atlantic,8683619.0,"Floyd County, Virginia",1175731895.0,C
Virginia,South Atlantic,8683619.0,"Fluvanna County, Virginia",1177061279.0,C
Virginia,South Atlantic,8683619.0,"Franklin County, Virginia",1178238427.0,C
Virginia,South Atlantic,8683619.0,"Frederick County, Virginia",1174839386.0,C
Virginia,South Atlantic,8683619.0,"Giles County, Virginia",1163056257.0,C
Virginia,South Atlantic,8683619.0,"Gloucester County, Virginia",1179710658.0,B
Virginia,South Atlantic,8683619.0,"Goochland County, Virginia",1173720612.0,B
Virginia,South Atlantic,8683619.0,"Grayson County, Virginia",1168636825.0,C
Virginia,South Atlantic,8683619.0,"Greene County, Virginia",1176840755.0,C
Virginia,South Atlantic,8683619.0,"Greensville County, Virginia",1180298399.0,C
Virginia,South Atlantic,8683619.0,"Halifax County, Virginia",1166092103.0,C
Virginia,South Atlantic,8683619.0,"Hanover County, Virginia",1172882656.0,C
Virginia,South Atlantic,8683619.0,"Henrico County, Virginia",1178174208.0,B
Virginia,South Atlantic,8683619.0,"Henry County, Virginia",1174411303.0,C
Virginia,South Atlantic,8683619.0,"Highland County, Virginia",1179512268.0,GA
Virginia,South Atlantic,8683619.0,"Isle of Wight County, Virginia",1172934669.0,C
Virginia,South Atlantic,8683619.0,"James City County, Virginia",1176008529.0,B
Virginia,South Atlantic,8683619.0,"King and Queen County, Virginia",1176205466.0,C
Virginia,South Atlantic,8683619.0,"King George County, Virginia",1177803019.0,C
Virginia,South Atlantic,8683619.0,"King William County, Virginia",1171044243.0,C
Virginia,South Atlantic,8683619.0,"Lancaster County, Virginia",1175410763.0,C
Virginia,South Atlantic,8683619.0,"Lee County, Virginia",1178691008.0,C
Virginia,South Atlantic,8683619.0,"Loudoun County, Virginia",1176589473.0,C
Virginia,South Atlantic,8683619.0,"Louisa County, Virginia",1172752518.0,C
Virginia,South Atlantic,8683619.0,"Lunenburg County, Virginia",1159606947.0,C
Virginia,South Atlantic,8683619.0,"Madison County, Virginia",1159607022.0,C
Virginia,South Atlantic,8683619.0,"Mathews County, Virginia",1159686921.0,GA
Virginia,South Atlantic,8683619.0,"Mecklenburg County, Virginia",1159687045.0,C
Virginia,South Atlantic,8683619.0,"Middlesex County, Virginia",1177439291.0,C
Virginia,South Atlantic,8683619.0,"Montgomery County, Virginia",1152594631.0,C
Virginia,South Atlantic,8683619.0,"Nelson County, Virginia",1178415845.0,C
Virginia,South Atlantic,8683619.0,"New Kent County, Virginia",1171659522.0,C
Virginia,South Atlantic,8683619.0,"Northampton County, Virginia",1166671671.0,C
Virginia,South Atlantic,8683619.0,"Northumberland County, Virginia",1172345198.0,C
Virginia,South Atlantic,8683619.0,"Nottoway County, Virginia",1160205180.0,C
Virginia,South Atlantic,8683619.0,"Orange County, Virginia",1171107080.0,B
Virginia,South Atlantic,8683619.0,"Page County, Virginia",1172540443.0,C
Virginia,South Atlantic,8683619.0,"Patrick County, Virginia",1172200578.0,C
Virginia,South Atlantic,8683619.0,"Pittsylvania County, Virginia",1170250578.0,C
Virginia,South Atlantic,8683619.0,"Powhatan County, Virginia",1159751766.0,GA
Virginia,South Atlantic,8683619.0,"Prince Edward County, Virginia",1173346044.0,C
Virginia,South Atlantic,8683619.0,"Prince George County, Virginia",1173169934.0,C
Virginia,South Atlantic,8683619.0,"Prince William County, Virginia",1176303629.0,C
Virginia,South Atlantic,8683619.0,"Pulaski County, Virginia",1159752330.0,C
